"","idmen","maxn"
"8057",1809205012180100,2
"8058",1809205043310100,1
"8059",1809205051770100,4
"8060",1809205075690100,2
"8061",1809205104200100,2
"8062",1809205126670100,1
"8063",1809215017390100,1
"8064",1809215020540100,3
"8065",1809215033220100,2
"8066",1809215042000100,5
"8067",1809215051020100,1
"8068",1809215067860100,2
"8069",1809215095380100,4
"8070",1809215110640100,2
"8071",1809215113300100,2
"8072",1809215113300101,1
"8073",1809360033220100,3
"8074",1809360057590100,1
"8075",1809360066630100,4
"8076",1809360066630200,2
"8077",1809360117610100,4
"8078",1809360118740100,2
"8079",1809443012180100,3
"8080",1809443012620100,4
"8081",1809443017600100,2
"8082",1809443020920100,1
"8083",1809443026420100,2
"8084",1809443027210100,2
"8085",1809443040950100,3
"8086",1809443040950101,2
"8087",1809443053790100,5
"8088",1809443087500100,1
"8089",1809443106580100,2
"8090",1809485012180100,1
"8091",1809485025180100,4
"8092",1809485031690100,2
"8093",1809485044120100,1
"8094",1809485059550100,4
"8095",1809485081230100,2
"8096",1809485087500100,1
"8097",1809518020920100,1
"8098",1809518040950100,3
"8099",1809518051650100,1
"8100",1809518099390100,3
"8101",1809518108800100,1
"8102",1809518115750100,4
"8103",1809552013160100,4
"8104",1809552025180100,3
"8105",1809552082030100,2
"8106",1809552084110100,2
"8107",1809552089680100,2
"8108",1809552112370100,2
"8109",1809557025180100,4
"8110",1809557067050100,1
"8111",1809557087500100,3
"8112",1809557118640100,6
"8113",1809557118640101,1
"8114",1809557118740100,2
"8115",1809589001090100,1
"8116",1809589001240100,3
"8117",1809589017070100,2
"8118",1809589057530100,1
"8119",1809589067050100,1
"8120",1809589073510100,1
"8121",1809589078730100,3
"8122",1809589078730300,1
"8123",1809589095380100,3
"8124",1809589106930100,3
"8125",1809589106930101,1
"8126",1809589125780100,3
"8127",1809600033220100,2
"8128",1809600091130100,1
"8129",1809600106930100,3
"8130",1809621020060100,2
"8131",1809621025180100,1
"8132",1809621027210100,3
"8133",1809621042350100,2
"8134",1809621055140100,1
"8135",1809621057410100,1
"8136",1809621123980100,2
"8137",1809667032540100,5
"8138",1809667032540101,3
"8139",1809667043310100,4
"8140",1809667055140100,2
"8141",1809667063150100,1
"8142",1809667082030100,2
"8143",1809667103840100,2
"8144",1809667118740100,2
"8145",1809667124040100,2
"8146",1809727092030100,2
"8147",1809727118450100,4
"8148",1809727118450102,2
"8149",1809752023850100,2
"8150",1809752102990100,2
"8151",1809752118740100,1
"8152",1809752123980100,1
"8153",1809883015750100,7
"8154",1809883033220100,2
"8155",1810069033220100,2
"8156",1810069051650100,3
"8157",1810069055140100,1
"8158",1810069059260100,2
"8159",1810069078730100,2
"8160",1810069089680100,3
"8161",1810069089680101,1
"8162",1810069092030100,1
"8163",1810086012620100,3
"8164",1810086013160100,2
"8165",1810086020060100,4
"8166",1810086020060101,2
"8167",1810086020060200,1
"8168",1810086026420100,2
"8169",1810086040580100,3
"8170",1810086058220100,1
"8171",1810086101420100,6
"8172",1810086101420101,2
"8173",1810086118640100,1
"8174",1810086124060100,3
"8175",1810180039590100,3
"8176",1810180040950100,1
"8177",1810180058220100,2
"8178",1810180063150100,3
"8179",1810180073620100,1
"8180",1810180089680100,2
"8181",1810180117610100,1
"8182",1810184014970100,2
"8183",1810184020060100,4
"8184",1810184051770100,5
"8185",1810184106930100,1
"8186",1810184118450100,2
"8187",1810184125520100,8
"8188",1810184125520101,3
"8189",1810184125520102,2
"8190",1810184125520103,1
"8191",1810263012620100,1
"8192",1810263020540100,4
"8193",1810263025180100,1
"8194",1810263086440100,1
"8195",1810263117610100,1
"8196",1810308001240100,2
"8197",1810308014970100,3
"8198",1810308057530100,1
"8199",1810308059550100,4
"8200",1810308059550102,2
"8201",1810308073620100,2
"8202",1810308106580100,1
"8203",1810308114960100,2
"8204",1810370018040100,1
"8205",1810370020540100,1
"8206",1810370027210100,3
"8207",1810370058220100,5
"8208",1810370117610100,4
"8209",1810370118640100,1
"8210",1810370122680100,3
"8211",1810370122680101,2
"8212",1810444013160100,1
"8213",1810444051020100,4
"8214",1810444055140100,2
"8215",1810444073510100,3
"8216",1810444073510101,3
"8217",1810444075690100,1
"8218",1810444095380100,1
"8219",1810444106930100,2
"8220",1810532051020100,4
"8221",1810532067050100,2
"8222",1810532073620100,5
"8223",1810532073620101,2
"8224",1810532103840100,1
"8225",1810593012930100,5
"8226",1810593014970100,2
"8227",1810593017070100,1
"8228",1810593057530100,4
"8229",1810593064920100,3
"8230",1810593084110100,2
"8231",1810593089680100,2
"8232",1810593089680101,1
"8233",1810593114960100,2
"8234",1810593124040100,1
"8235",1810677012620100,4
"8236",1810677067050100,2
"8237",1810677122000100,1
"8238",1810766027210100,1
"8239",1810766031690100,2
"8240",1810766032540100,3
"8241",1810766032540101,2
"8242",1810766032540102,1
"8243",1810766043310100,2
"8244",1810766045130100,2
"8245",1810766063150100,4
"8246",1810766101420100,3
"8247",1810766110640100,4
"8248",1810766124040100,3
"8249",1810766125520100,2
"8250",1810766126670100,2
"8251",1810803025180100,2
"8252",1810803031690100,2
"8253",1810803032540100,2
"8254",1810803051770100,6
"8255",1810803118740100,4
"8256",1810958001000100,1
"8257",1810958010270100,2
"8258",1810958012620100,2
"8259",1810958016060100,6
"8260",1810958073510100,2
"8261",1810958086440100,2
"8262",1810958086440101,1
"8263",1810958108800100,1
"8264",1810958118450100,4
"8265",1810958118450101,2
"8266",1810958121140100,2
"8267",1811107011670100,2
"8268",1811107031690100,3
"8269",1811107042000100,2
"8270",1811107043310100,2
"8271",1811107073620100,4
"8272",1811107081230100,1
"8273",1811109015750100,2
"8274",1811109044120100,1
"8275",1811109095380100,11
"8276",1811109121140100,3
"8277",1811109125520100,2
"8278",1811281012930100,2
"8279",1811281043310100,5
"8280",1811281051770100,4
"8281",1811281095500100,1
"8282",1811340016060100,3
"8283",1811340025180100,5
"8284",1811340025180101,2
"8285",1811340025180102,2
"8286",1811340044120100,3
"8287",1811340057530100,2
"8288",1811340123980100,3
"8289",1811340123980101,3
"8290",1811340124060100,5
"8291",1811411034710100,3
"8292",1811411081230100,3
"8293",1811411082450100,4
"8294",1811411084110100,2
"8295",1811411094370100,4
"8296",1811411112370100,1
"8297",1811411124040100,3
"8298",1811500011670100,3
"8299",1811500040580100,1
"8300",1811500082450100,1
"8301",1811602025180100,4
"8302",1811602040950100,2
"8303",1811602051770100,3
"8304",1811602051770101,4
"8305",1811602086440100,3
"8306",1811602086440101,2
"8307",1811602101960100,4
"8308",1811602118740100,2
"8309",1811602125520100,3
"8310",1811602125520200,1
"8311",1811619001000100,3
"8312",1811619001000101,1
"8313",1811619001000200,1
"8314",1811619039370100,1
"8315",1811619052310100,1
"8316",1811619087500100,3
"8317",1811619095380100,1
"8318",1811619103840100,4
"8319",1811619118450100,2
"8320",1811619121140100,2
"8321",1811635012620100,3
"8322",1811635030630100,3
"8323",1811635030630101,1
"8324",1811635051770100,3
"8325",1811635051770101,2
"8326",1811635064920100,5
"8327",1811635082450100,1
"8328",1811635101420100,4
"8329",1811635118640100,5
"8330",1811760043310100,1
"8331",1811760059260100,2
"8332",1811760062870100,1
"8333",1811760088460100,4
"8334",1811760114960100,1
"8335",1811760126670100,4
"8336",1811782042000100,2
"8337",1811782059550100,2
"8338",1811782075690100,1
"8339",1811782081230100,4
"8340",1811782099390100,5
"8341",1811782099390101,1
"8342",1811782099390102,2
"8343",1811782106580100,4
"8344",1811782122680100,4
"8345",1811914012930100,2
"8346",1811914014970100,1
"8347",1811914033220100,6
"8348",1811914039590100,4
"8349",1811914039590101,1
"8350",1811914051020100,2
"8351",1811914057590100,2
"8352",1811914059550100,6
"8353",1811914063150100,3
"8354",1811914084110100,2
"8355",1811914094370100,3
"8356",1811951001240100,5
"8357",1811951039590100,4
"8358",1811951039590101,2
"8359",1811951086440100,1
"8360",1811951094370100,4
"8361",1811951125520100,2
"8362",1811951126670100,1
"8363",1811951126670400,1
"8364",1812232015750100,2
"8365",1812232017390100,2
"8366",1812232033220100,5
"8367",1812232053790100,2
"8368",1812232073620100,4
"8369",1812232075690100,3
"8370",1812232088460100,2
"8371",1812232112370100,1
"8372",1812232113300100,2
"8373",1812232114960100,4
"8374",1812232118450100,2
"8375",1812303012930100,2
"8376",1812303016060100,2
"8377",1812303051020100,2
"8378",1812303051020101,1
"8379",1812303052310100,4
"8380",1812303052310101,2
"8381",1812303052310103,2
"8382",1812303064920100,4
"8383",1812303103840100,2
"8384",1812303117610100,4
"8385",1812303125520100,1
"8386",1812323017070100,4
"8387",1812323057410100,6
"8388",1812323057590100,2
"8389",1812323059260100,2
"8390",1812323103840100,3
"8391",1812356020540100,2
"8392",1812356030630100,2
"8393",1812356051020100,2
"8394",1812356067860100,4
"8395",1812356075690100,4
"8396",1812356078730100,2
"8397",1812356082450100,4
"8398",1812356084110100,1
"8399",1812356088460100,2
"8400",1812356114960100,5
"8401",1812379039370100,2
"8402",1812379043310100,4
"8403",1812379051650100,4
"8404",1812379067050100,2
"8405",1812379084110100,3
"8406",1812379092030100,4
"8407",1812379092030101,2
"8408",1812379094370100,3
"8409",1812379094370101,2
"8410",1812379123980100,2
"8411",1812379126670100,4
"8412",1812380011670100,2
"8413",1812380011670101,4
"8414",1812380018040100,1
"8415",1812380063150100,7
"8416",1812380086440100,4
"8417",1812380087500100,1
"8418",1812380092030100,1
"8419",1812406010270100,2
"8420",1812406020540100,2
"8421",1812406027210100,1
"8422",1812406045130100,2
"8423",1812406101960100,3
"8424",1812406106580100,3
"8425",1812406122680100,1
"8426",1812406124060100,4
"8427",1812466016060100,4
"8428",1812466025180100,2
"8429",1812466059550100,6
"8430",1812466124040100,6
"8431",1812477043310100,1
"8432",1812477044120100,2
"8433",1812477045130100,2
"8434",1812477059550100,3
"8435",1812477063150100,5
"8436",1812477063150101,2
"8437",1812477064920100,4
"8438",1812477064920101,2
"8439",1812477073230100,1
"8440",1812477073510100,2
"8441",1812477081230100,2
"8442",1812477081230200,1
"8443",1812477117610100,4
"8444",1812477122680100,4
"8445",1812478040950100,5
"8446",1812478044120100,2
"8447",1812478067050100,1
"8448",1812478114960100,4
"8449",1812566001000100,4
"8450",1812566039590100,5
"8451",1812566039590101,1
"8452",1812566091130100,4
"8453",1812566101960100,2
"8454",1812566108800100,3
"8455",1812566124060100,4
"8456",1812573057530100,4
"8457",1812573057590100,1
"8458",1812573094370100,2
"8459",1812573106930100,4
"8460",1812573121140100,2
"8461",1812573125520100,3
"8462",1900010020060100,2
"8463",1900010027210100,2
"8464",1900010042350100,1
"8465",1900010045130100,2
"8466",1900010058220100,1
"8467",1900010058220200,1
"8468",1900010089680100,2
"8469",1900010099390100,5
"8470",1900010122680100,2
"8471",1900020013160100,2
"8472",1900020023470100,1
"8473",1900020051020100,2
"8474",1900020051770100,2
"8475",1900020057410100,4
"8476",1900020066630100,1
"8477",1900020099390100,2
"8478",1900020104200100,3
"8479",1900020104200101,3
"8480",1900149012180100,1
"8481",1900149013160100,5
"8482",1900149013160101,2
"8483",1900149013160102,1
"8484",1900149013160103,1
"8485",1900149014970100,1
"8486",1900149059550100,4
"8487",1900149094370100,3
"8488",1900149094370101,3
"8489",1900177027210100,2
"8490",1900177040950100,4
"8491",1900177073510100,5
"8492",1900177099390100,2
"8493",1900177099390200,2
"8494",1900177106930100,2
"8495",1900177106930101,1
"8496",1900339033220100,2
"8497",1900339040580100,1
"8498",1900339040580200,1
"8499",1900339051020100,1
"8500",1900339067860100,1
"8501",1900339078730100,4
"8502",1900339081230100,1
"8503",1900339114960100,4
"8504",1900339124060100,3
"8505",1900443010270100,5
"8506",1900443014970100,3
"8507",1900443015750100,3
"8508",1900443016060100,3
"8509",1900443045130100,2
"8510",1900443099400100,3
"8511",1900443099400101,1
"8512",1900443115750100,1
"8513",1900443117610100,4
"8514",1900443118740100,2
"8515",1900493020060100,2
"8516",1900493020060200,1
"8517",1900493027210100,4
"8518",1900493099400100,4
"8519",1900493099400101,2
"8520",1900493108800100,1
"8521",1900493118740100,2
"8522",1900493124040100,4
"8523",1900496020920100,4
"8524",1900496023470100,2
"8525",1900496031690100,3
"8526",1900496051770100,2
"8527",1900496091130100,1
"8528",1900496104200100,3
"8529",1900496108800100,1
"8530",1900496113300100,3
"8531",1900528099400100,4
"8532",1900528102990100,2
"8533",1900528109060100,1
"8534",1900528117610100,2
"8535",1900528118740100,2
"8536",1900597014970100,1
"8537",1900597020060100,2
"8538",1900597027210100,1
"8539",1900597040580100,6
"8540",1900597040950100,1
"8541",1900597058220100,2
"8542",1900597059260100,5
"8543",1900597059260101,5
"8544",1900597066630100,1
"8545",1900597073620100,3
"8546",1900597122680100,3
"8547",1900612010270100,3
"8548",1900612033220100,1
"8549",1900612052310100,4
"8550",1900612057590100,3
"8551",1900612103840100,3
"8552",1900612104200100,1
"8553",1900612109060100,4
"8554",1900707020920100,2
"8555",1900707055140100,5
"8556",1900707064920100,2
"8557",1900707075690100,5
"8558",1900707091130100,4
"8559",1900707106930100,2
"8560",1900707113300100,2
"8561",1900707114960100,4
"8562",1900707114960101,4
"8563",1900707114960102,1
"8564",1900707124040100,4
"8565",1900742020920100,1
"8566",1900742025180100,3
"8567",1900742025180101,3
"8568",1900742031690100,1
"8569",1900742073230100,4
"8570",1900742073230101,3
"8571",1900772016060100,1
"8572",1900772057410100,3
"8573",1900772067050100,2
"8574",1900772086440100,1
"8575",1900772086440200,2
"8576",1900772099390100,2
"8577",1900772115750100,1
"8578",1900817012930100,2
"8579",1900817020920100,2
"8580",1900817039370100,3
"8581",1900817042350100,2
"8582",1900817057530100,5
"8583",1900817124060100,5
"8584",1900820017070100,1
"8585",1900820051650100,1
"8586",1900820055140100,4
"8587",1900820055140101,3
"8588",1900820055140102,1
"8589",1900820073510100,3
"8590",1900896018040100,2
"8591",1900896040580100,5
"8592",1900896045130100,6
"8593",1900896045130101,3
"8594",1900896045130102,3
"8595",1900896058220100,3
"8596",1900896078730100,1
"8597",1900896095500100,3
"8598",1900896110640100,5
"8599",1900896118450100,4
"8600",1900896122680100,4
"8601",1900896124060100,5
"8602",1900898012180100,6
"8603",1900898055140100,3
"8604",1900898088460100,1
"8605",1900898108800100,2
"8606",1900898114960100,1
"8607",1900913017070100,5
"8608",1900913017600100,3
"8609",1900913023850100,1
"8610",1900913044120100,3
"8611",1900913051020100,4
"8612",1900913057410100,1
"8613",1900913099390100,1
"8614",1900913103840100,1
"8615",1900913118740100,5
"8616",1900913124040100,5
"8617",1900913124040101,2
"8618",1901013020060100,4
"8619",1901013020060101,4
"8620",1901013042350100,1
"8621",1901013059260100,4
"8622",1901013084110100,2
"8623",1901013089680100,2
"8624",1901013101420100,2
"8625",1901013104200100,1
"8626",1901013118640100,3
"8627",1901042020060100,1
"8628",1901042042350100,2
"8629",1901042044120100,5
"8630",1901042055140100,4
"8631",1901042055140200,1
"8632",1901042059550100,2
"8633",1901042059550200,3
"8634",1901042063150100,4
"8635",1901042067860100,2
"8636",1901042078730100,2
"8637",1901042081230100,5
"8638",1901181013160100,1
"8639",1901181051020100,2
"8640",1901181057590100,1
"8641",1901386012620100,1
"8642",1901386030630100,1
"8643",1901386082450100,2
"8644",1901386086440100,2
"8645",1901386118450100,1
"8646",1901386118640100,1
"8647",1901483017600100,1
"8648",1901483017600200,1
"8649",1901483063150100,4
"8650",1901483086440100,4
"8651",1901497017070100,3
"8652",1901497051650100,1
"8653",1901497063150100,3
"8654",1901497108800100,3
"8655",1901497122680100,6
"8656",1901575013160100,4
"8657",1901575023850100,2
"8658",1901575066630100,4
"8659",1901575084110100,3
"8660",1901575114960100,3
"8661",1901580015750100,1
"8662",1901580064920100,2
"8663",1901580066630100,4
"8664",1901580082030100,1
"8665",1901580106580100,4
"8666",1901580106580101,1
"8667",1901580118640100,4
"8668",1901607011670100,5
"8669",1901607017390100,3
"8670",1901607023850100,2
"8671",1901607045130100,2
"8672",1901607122680100,5
"8673",1901607124040100,5
"8674",1901686012620100,3
"8675",1901686015750100,3
"8676",1901686067050100,3
"8677",1901686101420100,1
"8678",1901686102990100,4
"8679",1901686118640100,2
"8680",1901728020540100,4
"8681",1901728059550100,4
"8682",1901728064920100,2
"8683",1901728084110100,4
"8684",1901728084110101,3
"8685",1901728088460100,1
"8686",1901728091130100,2
"8687",1901728091130200,1
"8688",1901728121140100,4
"8689",1901728121140101,2
"8690",1901746051020100,2
"8691",1901746094370100,5
"8692",1901746117610100,2
"8693",1901787014970100,2
"8694",1901787017070100,5
"8695",1901787067050100,4
"8696",1901787067050101,1
"8697",1901787073230100,2
"8698",1901787103840100,4
"8699",1901787112370100,2
"8700",1901787124040100,4
"8701",1902178012620100,4
"8702",1902178014970100,1
"8703",1902178017070100,4
"8704",1902178034710100,4
"8705",1902178034710101,5
"8706",1902178057410100,5
"8707",1902178109060100,3
"8708",1902178114960100,4
"8709",1902178117610100,2
"8710",1902243023470100,2
"8711",1902243051770100,3
